nro_curso,cod_materia,profesor,nombre,virtual,h_desde,h_hasta,dia,id_cuatrimestre,id_prof,hora_desde,hora_hasta,Es_Individual
9611,GUIA,EP,1er Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:00:00.000,Jueves,60,160,20:00,21:00,0
9612,GUIB,CMZ,1er Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Jueves,60,104,16:00,17:00,0
9613,GUIB,EP,1er Cuatrimestre 2024,1,1900-01-01 17:30:00.000,1900-01-01 18:30:00.000,Jueves,60,160,17:30,18:30,0
9614,PME,SDD,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,60,205,10:00,11:30,0
9615,TJZD,EP,1er Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,160,18:30,20:00,0
9616,EGMA,AS,1er Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Jueves,60,190,15:30,17:00,0
9617,IPM,SB,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,60,127,10:00,11:30,0
9618,MEZ2,SB,1er Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 15:30:00.000,Jueves,60,127,14:00,15:30,0
9619,MEZ3,SB,1er Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Jueves,60,127,15:30,17:00,0
9620,ETAN,AS,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,60,190,17:00,18:30,0
9621,MFA,AS,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,190,18:30,20:00,0
9622,PNOC,IA,1er Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,60,171,17:00,18:30,0
9623,APC1,IA,1er Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,171,18:30,20:00,0
9624,PNO,IA,1er Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:00:00.000,Jueves,60,171,20:00,21:00,1
9626,INA1,CMZ,1er Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,104,18:30,20:00,0
9638,APM,GT,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,60,17,11:30,13:00,0
9639,APC1,CR,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,60,124,10:00,11:30,0
9640,EAP1,PAN,1er Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,60,122,13:00,14:30,0
9641,EAP3,CR,1er Cuatrimestre 2024,1,1900-01-01 18:00:00.000,1900-01-01 19:30:00.000,Viernes,60,124,18:00,19:30,0
9642,EAP4,CR,1er Cuatrimestre 2024,1,1900-01-01 16:30:00.000,1900-01-01 18:00:00.000,Viernes,60,124,16:30,18:00,0
9643,APT1,FR,1er Cuatrimestre 2024,1,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Viernes,60,159,13:30,15:00,0
9644,BAT,PD,1er Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Viernes,60,132,17:00,18:30,1
9645,PNO,GT,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,60,17,10:00,11:30,1
9646,CTO2,TC,1er Cuatrimestre 2024,1,1900-01-01 16:30:00.000,1900-01-01 18:00:00.000,Viernes,60,23,16:30,18:00,0
9647,GUIB,PAN,1er Cuatrimestre 2024,1,1900-01-01 16:30:00.000,1900-01-01 17:30:00.000,Viernes,60,122,16:30,17:30,0
9648,INA1,CR,1er Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,60,124,13:00,14:30,0
9649,NTM1,PAN,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,60,122,10:00,11:30,0
9650,ORQ1,TC,1er Cuatrimestre 2024,1,1900-01-01 18:00:00.000,1900-01-01 19:30:00.000,Viernes,60,23,18:00,19:30,0
9651,PTS,FR,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,60,159,10:00,11:30,0
9652,TAVC,CR,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,60,124,11:30,13:00,0
9653,TPBC,PAN,1er Cuatrimestre 2024,1,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Viernes,60,122,14:30,16:00,0
9654,TCV2,TC,1er Cuatrimestre 2024,1,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Viernes,60,23,15:00,16:30,0
9655,TAM,FR,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,60,159,11:30,13:00,0
9656,TPR1,PD,1er Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Viernes,60,132,18:30,20:00,0
9657,GUIA,PAN,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 12:30:00.000,Viernes,60,122,11:30,12:30,0
9658,EMO,TC,1er Cuatrimestre 2024,1,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Viernes,60,23,13:30,15:00,0
9660,NTM1,PH,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,60,204,11:30,13:00,0
9661,CAN,JM,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 15:00:00.000,Viernes,60,211,10:00,15:00,1
9662,TME,PD,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,60,132,10:00,11:30,0
9663,TEJ,PH,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,60,204,13:00,14:30,0
9665,TAM,SB,2do Cuatrimestre 2023,1,1900-01-01 09:00:00.000,1900-01-01 10:30:00.000,Lunes,58,127,09:00,10:30,0
9666,PTS,SB,2do Cuatrimestre 2023,1,1900-01-01 09:00:00.000,1900-01-01 10:30:00.000,Lunes,58,127,09:00,10:30,0
9673,PNO,PH,1er Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 15:30:00.000,Viernes,60,204,14:30,15:30,1
9675,INA1,PH,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,60,204,13:00,14:30,0
9676,INA1,PD,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,60,132,17:00,18:30,0
9677,NTM1,AS,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,190,18:30,20:00,0
9683,CAN,NOM,1er Cuatrimestre 2024,1,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Lunes,60,21,14:30,16:00,1
9684,BAT,PD,1er Cuatrimestre 2024,0,1900-01-01 16:30:00.000,1900-01-01 17:00:00.000,Jueves,60,132,16:30,17:00,1
9829,MIM,MDM,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,61,191,10:00,11:30,0
9830,NTM2,PAN,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,61,122,10:00,11:30,0
9667,NTM1,PH,1er Cuatrimestre 2024,0,1900-01-01 09:00:00.000,1900-01-01 10:30:00.000,Lunes,60,204,09:00,10:30,0
9672,PNO,PH,1er Cuatrimestre 2024,0,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Mi�rcoles,60,204,16:00,17:00,1
9678,CAN,SA,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,208,10:00,13:00,1
9682,CAN,NOM,1er Cuatrimestre 2024,1,1900-01-01 08:30:00.000,1900-01-01 09:00:00.000,Lunes,60,21,08:30,09:00,1
9704,AML,IA,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Lunes,61,171,18:30,20:00,0
9705,APT1,FR,2do Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Lunes,61,159,17:00,18:30,0
9706,PNO,GT,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Lunes,61,17,10:00,11:30,1
9707,PNO,IA,2do Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Lunes,61,171,17:00,18:30,1
9708,PNO,GT,2do Cuatrimestre 2024,1,1900-01-01 18:00:00.000,1900-01-01 20:00:00.000,Lunes,61,17,18:00,20:00,1
9709,IPM,SB,2do Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Lunes,61,127,17:00,18:30,0
9710,MAS,PLR,2do Cuatrimestre 2024,1,1900-01-01 17:30:00.000,1900-01-01 19:00:00.000,Lunes,61,8,17:30,19:00,0
9711,MEZ1,SB,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Lunes,61,127,11:30,13:00,0
9712,MEZ2,PLR,2do Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 17:30:00.000,Lunes,61,8,16:00,17:30,0
9713,MEZ3,PLR,2do Cuatrimestre 2024,1,1900-01-01 19:30:00.000,1900-01-01 21:00:00.000,Lunes,61,8,19:30,21:00,0
9714,PNOC,IA,2do Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Lunes,61,171,20:00,21:30,0
9715,PTS,FR,2do Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Lunes,61,159,20:00,21:30,0
9716,PR2,SB,2do Cuatrimestre 2024,1,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Lunes,61,127,15:30,17:00,0
9717,TAM,FR,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Lunes,61,159,18:30,20:00,0
9718,IES,SB,2do Cuatrimestre 2024,1,1900-01-01 18:00:00.000,1900-01-01 19:30:00.000,Lunes,61,127,18:00,19:30,0
9719,APM,CR,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,61,124,10:00,11:30,0
9720,APC1,JPA,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,61,30,18:30,20:00,0
9721,APC2,JPA,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Martes,61,30,13:00,14:30,0
9722,EAP1,CR,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Martes,61,124,13:00,14:30,0
9723,EAP1,GT,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,61,17,17:00,18:30,0
9724,EAP2,CR,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,61,124,11:30,13:00,0
9725,BAJ,AH,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Martes,61,120,15:00,17:00,1
9726,BAJ,AH,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,61,120,18:30,20:00,1
9727,BAT,SH,2do Cuatrimestre 2024,0,1900-01-01 11:00:00.000,1900-01-01 19:00:00.000,Martes,61,203,11:00,19:00,1
9728,CAN,SA,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 17:00:00.000,Martes,61,208,10:00,17:00,1
9729,PNO,PH,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 18:00:00.000,Martes,61,204,15:00,18:00,1
9730,PNO,GT,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Martes,61,17,15:00,17:00,1
9731,PNO,LP,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,61,209,17:00,18:30,1
9732,TPT,AO,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:00:00.000,Martes,61,194,10:00,11:00,1
9733,EFLD,AS,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,61,190,18:30,20:00,0
9734,EJFU,AH,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,61,120,17:00,18:30,0
9735,EVOC,CR,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Martes,61,124,15:30,17:00,0
9736,GUIA,JPA,2do Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 15:30:00.000,Martes,61,30,14:30,15:30,0
9737,GUIA,AS,2do Cuatrimestre 2024,0,1900-01-01 17:30:00.000,1900-01-01 18:30:00.000,Martes,61,190,17:30,18:30,0
9738,GUIB,CMZ,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Martes,61,104,13:00,14:00,0
9739,GUIB,AS,2do Cuatrimestre 2024,0,1900-01-01 16:30:00.000,1900-01-01 17:30:00.000,Martes,61,190,16:30,17:30,0
9740,INA1,PH,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,61,204,11:30,13:00,0
9741,INA2,CMZ,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,61,104,11:30,13:00,0
9742,INA2,CR,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,61,124,17:00,18:30,0
9743,NTM1,CMZ,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,61,104,10:00,11:30,0
9744,NTM2,PH,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Martes,61,204,13:00,14:30,0
9745,PNOC,PH,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,61,204,10:00,11:30,0
9746,PNOC,GT,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Martes,61,17,13:00,14:30,0
9747,PNOC,LP,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,61,209,18:30,20:00,0
9982,APC2,JPR,1er. Cuatrimestre 2025,0,1900-01-01 12:00:00.000,1900-01-01 13:30:00.000,Lunes,62,12,12:00,13:30,0
9686,APC2,JPR,2do Cuatrimestre 2024,0,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Lunes,61,12,13:30,15:00,0
9687,APC3,JPR,2do Cuatrimestre 2024,0,1900-01-01 12:00:00.000,1900-01-01 13:30:00.000,Lunes,61,12,12:00,13:30,0
9688,ENBC,PAN,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Lunes,61,122,13:00,14:30,0
9689,EJAD,EP,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Lunes,61,160,11:30,13:00,0
9690,EROC,PAN,2do Cuatrimestre 2024,0,1900-01-01 17:30:00.000,1900-01-01 19:00:00.000,Lunes,61,122,17:30,19:00,0
9691,GRA,PLR,2do Cuatrimestre 2024,0,1900-01-01 11:00:00.000,1900-01-01 14:00:00.000,Lunes,61,8,11:00,14:00,0
9692,GUIA,EP,2do Cuatrimestre 2024,0,1900-01-01 10:30:00.000,1900-01-01 11:30:00.000,Lunes,61,160,10:30,11:30,0
9693,GUIB,PAN,2do Cuatrimestre 2024,0,1900-01-01 12:00:00.000,1900-01-01 13:00:00.000,Lunes,61,122,12:00,13:00,0
9694,GUIB,EP,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Lunes,61,160,13:00,14:00,0
9695,GUIB,EP,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 16:00:00.000,Lunes,61,160,15:00,16:00,0
9696,GUIB,EP,2do Cuatrimestre 2024,0,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Lunes,61,160,16:00,17:00,0
9697,GUIB,EP,2do Cuatrimestre 2024,0,1900-01-01 18:00:00.000,1900-01-01 19:00:00.000,Lunes,61,160,18:00,19:00,0
9698,TIM1,CC,2do Cuatrimestre 2024,0,1900-01-01 19:30:00.000,1900-01-01 21:00:00.000,Lunes,61,24,19:30,21:00,0
9699,TIM2,CC,2do Cuatrimestre 2024,0,1900-01-01 18:00:00.000,1900-01-01 19:30:00.000,Lunes,61,24,18:00,19:30,0
9700,TIM3,CC,2do Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Lunes,61,24,14:30,16:00,0
9748,PGI,JPA,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Martes,61,30,15:30,17:00,0
9749,GUIB,AS,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 16:30:00.000,Martes,61,190,15:30,16:30,0
9750,BAJ,AH,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,61,120,18:30,20:00,1
9755,ER&B,PT,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Martes,61,169,13:00,14:30,0
9756,CAN,JM,2do Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 19:00:00.000,Martes,61,211,14:00,19:00,1
9757,APC1,GT,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,61,17,11:30,13:00,0
9758,CAN,NOM,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 15:30:00.000,Martes,61,21,10:00,15:30,1
9759,CAN,EE,2do Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 15:00:00.000,Martes,61,101,13:00,15:00,1
9760,PNO,RN,2do Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 15:30:00.000,Martes,61,19,13:00,15:30,1
9761,PNO,RN,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,61,19,18:30,20:00,1
9762,CTO1,TC,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,61,23,18:30,20:00,0
9763,PNOC,RN,2do Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,61,19,17:00,18:30,0
9764,PNOC,RN,2do Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Martes,61,19,20:00,21:30,0
9765,PRO,MDM,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,61,191,11:30,13:00,0
9766,PME,SDD,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,61,205,10:00,11:30,0
9767,TCV1,TC,2do Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Martes,61,23,20:00,21:30,0
9768,TAM,MDM,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,61,191,10:00,11:30,0
9875,BAJ,PT,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,61,169,11:30,13:00,1
9876,BAT,FM,2do Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 18:00:00.000,Jueves,61,9,16:00,18:00,1
9877,GUIA,EP,2do Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:00:00.000,Jueves,61,160,20:00,21:00,0
9878,GUIB,EP,2do Cuatrimestre 2024,1,1900-01-01 11:00:00.000,1900-01-01 12:00:00.000,Jueves,61,160,11:00,12:00,0
9879,GUIB,EP,2do Cuatrimestre 2024,1,1900-01-01 17:30:00.000,1900-01-01 18:30:00.000,Jueves,61,160,17:30,18:30,0
9880,GUIB,CMZ,2do Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:00:00.000,Jueves,61,104,20:00,21:00,0
9881,INA2,CMZ,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,104,18:30,20:00,0
9882,NTM2,CMZ,2do Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,61,104,17:00,18:30,0
9883,PNOC,IA,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,171,18:30,20:00,0
9884,TJZD,EP,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,160,18:30,20:00,0
9885,PME2,SDD,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,61,205,10:00,11:30,0
9902,EAJT,PH,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,61,204,13:00,14:30,0
9903,APT1,FR,2do Cuatrimestre 2024,1,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Viernes,61,159,14:30,16:00,0
9904,PNO,GT,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,17,10:00,11:30,1
9905,CTO2,TC,2do Cuatrimestre 2024,1,1900-01-01 16:30:00.000,1900-01-01 18:00:00.000,Viernes,61,23,16:30,18:00,0
9906,GRA,FR,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:30:00.000,Viernes,61,159,11:30,13:30,0
9907,GUIA,PAN,2do Cuatrimestre 2024,1,1900-01-01 10:30:00.000,1900-01-01 12:00:00.000,Viernes,61,122,10:30,12:00,0
9908,NTM1,PAN,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,122,11:30,13:00,0
9909,PNOC,GT,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,17,11:30,13:00,0
9701,GUIB,PAN,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 16:30:00.000,Lunes,61,122,15:30,16:30,0
9702,GUIA,PAN,2do Cuatrimestre 2024,0,1900-01-01 16:30:00.000,1900-01-01 17:30:00.000,Lunes,61,122,16:30,17:30,0
9703,CAN,RC,2do Cuatrimestre 2024,0,1900-01-01 10:30:00.000,1900-01-01 16:00:00.000,Lunes,61,189,10:30,16:00,1
9751,APC2,GT,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,61,17,18:30,20:00,0
9752,BAJ,PT,2do Cuatrimestre 2024,0,1900-01-01 11:00:00.000,1900-01-01 13:00:00.000,Martes,61,169,11:00,13:00,1
9753,EJAD,JCDU,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,61,3,10:00,11:30,0
9754,EJAB,JCDU,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,61,3,11:30,13:00,0
9869,CAN,JM,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 14:00:00.000,Jueves,61,211,10:00,14:00,1
9870,ETAN,AS,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Jueves,61,190,15:30,17:00,0
9871,BAT,PD,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Jueves,61,132,15:30,17:00,1
9872,TPR1,PD,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,61,132,17:00,18:30,0
9887,EAP1,CMZ,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,104,11:30,13:00,0
9888,NTM2,CMZ,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,104,10:00,11:30,0
9889,ARR1,IA,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,171,11:30,13:00,0
9890,PNO,IA,2do Cuatrimestre 2024,0,1900-01-01 16:30:00.000,1900-01-01 18:30:00.000,Viernes,61,171,16:30,18:30,1
9891,EFLC,IA,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,171,10:00,11:30,0
9892,EJAC,JPA,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,30,11:30,13:00,0
9893,GUIC,CMZ,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 16:00:00.000,Viernes,61,104,13:00,16:00,1
9894,GUIB,JPA,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Viernes,61,30,13:00,14:00,0
9895,INA2,PH,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,204,11:30,13:00,0
9896,PNOC,IA,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Viernes,61,171,15:00,16:30,0
9897,TPR1,PD,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,61,132,13:00,14:30,0
9898,PNO,IA,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Viernes,61,171,13:00,14:00,1
9899,CAN,LF,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 17:00:00.000,Viernes,61,202,13:00,17:00,1
9900,TME,PD,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,132,10:00,11:30,0
9901,BAT,PD,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,132,11:30,13:00,1
9915,EAP4,CR,2do Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 17:30:00.000,Viernes,61,124,16:00,17:30,0
9927,INA2,PH,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,204,11:30,13:00,0
9928,PNO,IA,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 15:00:00.000,Viernes,61,171,13:00,15:00,1
9929,CAN,LF,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 17:00:00.000,Viernes,61,202,13:00,17:00,1
9930,EAJT,PH,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,61,204,13:00,14:30,0
9931,TME,PD,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,132,10:00,11:30,0
9949,ORQ1,TC,2do Cuatrimestre 2024,1,1900-01-01 18:00:00.000,1900-01-01 19:30:00.000,Viernes,61,23,18:00,19:30,0
9951,GUIB,PAN,2do Cuatrimestre 2024,0,1900-01-01 11:00:00.000,1900-01-01 12:00:00.000,Lunes,61,122,11:00,12:00,0
